Ric_adim,coeff_velocity,exp,sum_phi,delta,r0_supercooling,tau_ic,r_dot
10.0,0.5011872336272722,0.5,0.095443,0.3066,5.2,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.09932200000000001,0.3062,5.6000000000000005,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.1041,0.30580999999999997,6.0,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.11055,0.3072,6.4,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.11737,0.30706,6.800000000000001,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.12561,0.30825,7.199999999999999,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.13487000000000002,0.31106,7.6,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.1459,0.31825,8.0,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.14957,0.32242,8.100000000000001,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.15227000000000002,0.32511999999999996,8.2,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.15641,0.33132,8.299999999999999,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.15959,0.33626999999999996,8.4,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.1644,0.34607,8.5,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.16817000000000001,0.35393,8.6,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.17240999999999998,0.36422,8.7,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.17857,0.38322,8.8,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.18379,0.40076999999999996,8.9,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.19188,0.43346,9.0,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.1988,0.46513999999999994,9.1,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.20964000000000002,0.52417,9.200000000000001,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.21946,0.5858,9.3,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.23343000000000003,0.69177,9.399999999999999,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.2482,0.82483,9.5,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.26750999999999997,1.0449,9.6,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.2917,1.4069,9.7,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.32095999999999997,2.0243,9.8,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.35531999999999997,3.0232,9.9,398.1071705534973,0.012559432157547899
10.0,0.5011872336272722,0.5,0.39937,1477.7,10.0,398.1071705534973,0.012559432157547899
10.0,0.6309573444801932,0.5,0.11656,0.45707,0.0,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11662,0.45708999999999994,2.0,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11664000000000001,0.4575,0.8,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11674000000000001,0.45795,1.6,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11685,0.45885,0.4,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11696,0.45924,1.2,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11707999999999999,0.45885,2.4,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11715999999999999,0.45751000000000003,2.8000000000000003,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11794,0.4593,3.2,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11853,0.45796000000000003,3.5999999999999996,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.11952,0.45713000000000004,4.0,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.1215,0.45846000000000003,4.4,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.12354000000000001,0.45771999999999996,4.8,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.12686,0.45973,5.2,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.13039,0.45883999999999997,5.6000000000000005,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.13484000000000002,0.4589,6.0,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.14097,0.46221,6.4,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.14754,0.46466999999999997,6.800000000000001,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.1563,0.47355,7.199999999999999,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.16595,0.48671000000000003,7.6,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.17834,0.51467,8.0,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.18200999999999998,0.52559,8.100000000000001,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.18606,0.5392899999999999,8.2,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.19035,0.55567,8.299999999999999,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.19513,0.57614,8.4,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.19893,0.5918800000000001,8.5,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.20457,0.6211399999999999,8.6,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.21098000000000003,0.65823,8.7,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.21613000000000002,0.68908,8.8,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.22395,0.7448100000000001,8.9,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.23281999999999997,0.8163100000000001,9.0,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.24026,0.8814799999999999,9.1,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.25153000000000003,0.99718,9.200000000000001,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.26106999999999997,1.1093,9.3,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.27536,1.305,9.399999999999999,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.29056,1.5568,9.5,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.30634,1.8795,9.6,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.32659,2.4107,9.7,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.34751,3.0901,9.8,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.37329,4.1015,9.9,251.188643150958,0.019905358527674864
10.0,0.6309573444801932,0.5,0.3996,2341.1,10.0,251.188643150958,0.019905358527674864
10.0,1.0,0.5,0.21475,1.5361,0.0,100.0,0.05
10.0,1.0,0.5,0.21477,1.5361,2.0,100.0,0.05
10.0,1.0,0.5,0.21488000000000002,1.5394,0.8,100.0,0.05
10.0,1.0,0.5,0.215,1.5403,1.6,100.0,0.05
10.0,1.0,0.5,0.21511,1.5383,2.8000000000000003,100.0,0.05
10.0,1.0,0.5,0.21516,1.5437,0.4,100.0,0.05
10.0,1.0,0.5,0.21525999999999998,1.5437,2.4,100.0,0.05
10.0,1.0,0.5,0.21529,1.5455,1.2,100.0,0.05
10.0,1.0,0.5,0.21583000000000002,1.5461,3.2,100.0,0.05
10.0,1.0,0.5,0.21599000000000002,1.541,3.5999999999999996,100.0,0.05
10.0,1.0,0.5,0.21645,1.5376,4.0,100.0,0.05
10.0,1.0,0.5,0.21793,1.5457,4.4,100.0,0.05
10.0,1.0,0.5,0.21916,1.5435,4.8,100.0,0.05
10.0,1.0,0.5,0.2217,1.556,5.2,100.0,0.05
10.0,1.0,0.5,0.22421999999999997,1.5594,5.6000000000000005,100.0,0.05
10.0,1.0,0.5,0.22755,1.5682,6.0,100.0,0.05
10.0,1.0,0.5,0.23271999999999998,1.5992,6.4,100.0,0.05
10.0,1.0,0.5,0.23836,1.6303,6.800000000000001,100.0,0.05
10.0,1.0,0.5,0.24643,1.6987,7.199999999999999,100.0,0.05
10.0,1.0,0.5,0.25545999999999996,1.7867,7.6,100.0,0.05
10.0,1.0,0.5,0.26679,1.9263,8.0,100.0,0.05
10.0,1.0,0.5,0.27129000000000003,1.9982,8.100000000000001,100.0,0.05
10.0,1.0,0.5,0.2748,2.0521,8.2,100.0,0.05
10.0,1.0,0.5,0.27854,2.1146,8.299999999999999,100.0,0.05
10.0,1.0,0.5,0.28246,2.1845,8.4,100.0,0.05
10.0,1.0,0.5,0.28665,2.2637,8.5,100.0,0.05
10.0,1.0,0.5,0.29112,2.3551,8.6,100.0,0.05
10.0,1.0,0.5,0.29584,2.46,8.7,100.0,0.05
10.0,1.0,0.5,0.30086999999999997,2.5794,8.8,100.0,0.05
10.0,1.0,0.5,0.30619,2.7178,8.9,100.0,0.05
10.0,1.0,0.5,0.31189,2.8797,9.0,100.0,0.05
10.0,1.0,0.5,0.31982,3.1378,9.1,100.0,0.05
10.0,1.0,0.5,0.32636,3.3734,9.200000000000001,100.0,0.05
10.0,1.0,0.5,0.3334,3.657,9.3,100.0,0.05
10.0,1.0,0.5,0.34088,3.9965,9.399999999999999,100.0,0.05
10.0,1.0,0.5,0.34895,4.4021,9.5,100.0,0.05
10.0,1.0,0.5,0.35756,4.8839,9.6,100.0,0.05
10.0,1.0,0.5,0.36689,5.4662,9.7,100.0,0.05
10.0,1.0,0.5,0.37692,6.1589,9.8,100.0,0.05
10.0,1.0,0.5,0.38785,6.9721,9.9,100.0,0.05
10.0,1.0,0.5,0.39984000000000003,5878.3,10.0,100.0,0.05
10.0,1.5848931924611136,0.5,0.30996,6.624,0.0,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.30996,6.5909,2.0,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31003000000000003,6.6309,0.8,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31013,6.6239,1.6,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31015,6.5487,2.8000000000000003,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31021,6.6512,0.4,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31026,6.5945,2.4,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.3103,6.6531,1.2,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31053000000000003,6.541,3.2,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31058,6.4914,3.5999999999999996,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31074,6.4417,4.0,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31151999999999996,6.4204,4.4,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31211,6.3689,4.8,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31345,6.3587,5.2,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31471,6.315,5.6000000000000005,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31645,6.2891,6.0,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.31926,6.3139,6.4,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.32232,6.3377,6.800000000000001,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.32677,6.4462,7.199999999999999,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.33171,6.5924,7.6,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.33784000000000003,6.8382,8.0,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.34026,6.9779,8.100000000000001,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.34213000000000005,7.076,8.2,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.34408,7.1855,8.299999999999999,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.34615,7.3125,8.4,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.34831999999999996,7.4551,8.5,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.35059,7.614,8.6,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.35299,7.7972,8.7,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.35551,8.0068,8.8,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.35818,8.2436,8.9,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.36096,8.5088,9.0,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.36479,8.922,9.1,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.36791,9.2746,9.200000000000001,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.37118,9.6727,9.3,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.37466,10.13,9.399999999999999,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.3783,10.654000000000002,9.5,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.38214000000000004,11.254000000000001,9.6,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.38622,11.954,9.7,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.39050999999999997,12.763,9.8,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.39509,13.698,9.9,39.81071705534971,0.12559432157547903
10.0,1.5848931924611136,0.5,0.39994,14763.0,10.0,39.81071705534971,0.12559432157547903
10.0,1.9952623149688795,0.5,0.34065,12.818,0.0,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34065,12.695,2.0,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.3407,12.83,0.8,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34076,12.78,1.6,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34076999999999996,12.548,2.8000000000000003,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34081999999999996,12.850999999999999,0.4,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34085,12.662,2.4,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34088,12.835999999999999,1.2,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34104,12.485999999999999,3.2,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34105,12.347999999999999,3.5999999999999996,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34115,12.203,4.0,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34168000000000004,12.097999999999999,4.4,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34206,11.937999999999999,4.8,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34295,11.832,5.2,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34378000000000003,11.684000000000001,5.6000000000000005,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34494,11.559000000000001,6.0,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34683,11.502,6.4,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.34886999999999996,11.45,6.800000000000001,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.35186,11.515,7.199999999999999,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.35517,11.625,7.6,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.35929,11.882,8.0,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36091999999999996,12.047,8.100000000000001,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36216,12.161,8.2,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36346999999999996,12.294,8.299999999999999,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36484,12.443,8.4,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36629,12.614,8.5,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36782,12.81,8.6,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.36941999999999997,13.030999999999999,8.7,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.37109000000000003,13.28,8.8,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.37285,13.56,8.9,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.3747,13.879000000000001,9.0,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.37722,14.377,9.1,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.37927,14.797,9.200000000000001,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.38143,15.273,9.3,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.38369000000000003,15.815,9.399999999999999,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.38606999999999997,16.437,9.5,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.38858000000000004,17.16,9.6,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.39121,17.985,9.7,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.39397,18.991,9.8,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.39688,20.192,9.9,25.118864315095802,0.19905358527674863
10.0,1.9952623149688795,0.5,0.39996,23397.0,10.0,25.118864315095802,0.19905358527674863
10.0,3.1622776601683795,0.5,0.37532,37.798,2.0,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37533,38.291,0.0,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37535,38.299,0.8,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37537,38.091,1.6,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37538,37.159,2.8000000000000003,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.3754,38.357,0.4,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37540999999999997,37.561,2.4,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37543000000000004,38.295,1.2,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37549,36.8,3.2,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.3755,36.324,3.5999999999999996,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37553000000000003,35.801,4.0,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37576,35.36,4.4,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37590999999999997,34.808,4.8,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37628,34.345,5.2,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37663,33.813,5.6000000000000005,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37711,33.304,6.0,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.3779,32.949,6.4,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.37876,32.596,6.800000000000001,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38001999999999997,32.482,7.199999999999999,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38142,32.455999999999996,7.6,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38316,32.691,8.0,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38385,32.94,8.100000000000001,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38437,33.083,8.2,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38492,33.253,8.299999999999999,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38550999999999996,33.457,8.4,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38611,33.694,8.5,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38675,33.969,8.6,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38742,34.285,8.7,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38813000000000003,34.655,8.8,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38887,35.077,8.9,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.38964,35.555,9.0,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39069,36.372,9.1,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39155,37.038000000000004,9.200000000000001,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39244,37.802,9.3,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39337,38.696,9.399999999999999,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39435,39.717,9.5,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39538,40.985,9.6,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39646,42.453,9.7,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39758000000000004,44.266999999999996,9.8,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39876,46.42100000000001,9.9,9.999999999999998,0.5000000000000001
10.0,3.1622776601683795,0.5,0.39998,58769.0,10.0,9.999999999999998,0.5000000000000001
